STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,TMAX,Measurement_Flag,Quality_Flag,Source_Flag,Time_Observation,TMIN,Measurement_Flag2,Quality_Flag2,Source_Flag2,Time_Observation2
GHCND:USC00059058,WILD9999HORSE999969999N9999CO9999US,1438.7,38.9024,-103.0188,20040908,294,9999,9999,0,700,94,9999,9999,0,700
GHCND:USC00059058,WILD9999HORSE999969999N9999CO9999US,1438.7,38.9024,-103.0188,20040909,300,9999,9999,0,700,83,9999,9999,0,700
GHCND:USC00059058,WILD9999HORSE999969999N9999CO9999US,1438.7,38.9024,-103.0188,20040910,322,9999,9999,0,700,89,9999,9999,0,700
GHCND:USC00059058,WILD9999HORSE999969999N9999CO9999US,1438.7,38.9024,-103.0188,20040911,306,9999,9999,0,700,106,9999,9999,0,700
GHCND:USC00059058,WILD9999HORSE999969999N9999CO9999US,1438.7,38.9024,-103.0188,20040912,311,9999,9999,0,700,117,9999,9999,0,700
GHCND:USC00059058,WILD9999HORSE999969999N9999CO9999US,1438.7,38.9024,-103.0188,20040913,344,9999,9999,0,700,117,9999,9999,0,700
GHCND:USC00059058,WILD9999HORSE999969999N9999CO9999US,1438.7,38.9024,-103.0188,20040914,350,9999,9999,0,700,128,9999,9999,0,700
GHCND:USC00059058,WILD9999HORSE999969999N9999CO9999US,1438.7,38.9024,-103.0188,20040915,306,9999,9999,0,700,83,9999,9999,0,700
GHCND:USC00059058,WILD9999HORSE999969999N9999CO9999US,1438.7,38.9024,-103.0188,20040916,233,9999,9999,0,700,72,9999,9999,0,700
GHCND:USC00059058,WILD9999HORSE999969999N9999CO9999US,1438.7,38.9024,-103.0188,20040917,294,9999,9999,0,700,83,9999,9999,0,700
GHCND:USC00059058,WILD9999HORSE999969999N9999CO9999US,1438.7,38.9024,-103.0188,20040918,339,9999,9999,0,700,83,9999,9999,0,700
GHCND:USC00059058,WILD9999HORSE999969999N9999CO9999US,1438.7,38.9024,-103.0188,20040919,350,9999,9999,0,700,128,9999,9999,0,700
GHCND:USC00059058,WILD9999HORSE999969999N9999CO9999US,1438.7,38.9024,-103.0188,20040920,261,9999,9999,0,700,178,9999,9999,0,700
GHCND:USC00059058,WILD9999HORSE999969999N9999CO9999US,1438.7,38.9024,-103.0188,20040921,317,9999,9999,0,700,111,9999,9999,0,700
GHCND:USC00059058,WILD9999HORSE999969999N9999CO9999US,1438.7,38.9024,-103.0188,20040922,122,9999,9999,0,700,56,9999,9999,0,700
GHCND:USC00059058,WILD9999HORSE999969999N9999CO9999US,1438.7,38.9024,-103.0188,20040923,128,9999,9999,0,700,28,9999,9999,0,700
GHCND:USC00059058,WILD9999HORSE999969999N9999CO9999US,1438.7,38.9024,-103.0188,20040925,250,9999,9999,0,700,28,9999,9999,0,700
GHCND:USC00059058,WILD9999HORSE999969999N9999CO9999US,1438.7,38.9024,-103.0188,20040926,222,9999,9999,0,700,61,9999,9999,0,700
GHCND:USC00059058,WILD9999HORSE999969999N9999CO9999US,1438.7,38.9024,-103.0188,20040927,228,9999,9999,0,700,61,9999,9999,0,700
GHCND:USC00059058,WILD9999HORSE999969999N9999CO9999US,1438.7,38.9024,-103.0188,20040928,250,9999,9999,0,700,61,9999,9999,0,700
GHCND:USC00059058,WILD9999HORSE999969999N9999CO9999US,1438.7,38.9024,-103.0188,20040929,194,9999,9999,0,700,94,9999,9999,0,700
GHCND:USC00059058,WILD9999HORSE999969999N9999CO9999US,1438.7,38.9024,-103.0188,20040930,244,9999,9999,0,700,78,9999,9999,0,700
GHCND:USC00059058,WILD9999HORSE999969999N9999CO9999US,1438.7,38.9024,-103.0188,20041001,228,9999,9999,0,700,78,9999,9999,0,700
GHCND:USC00059058,WILD9999HORSE999969999N9999CO9999US,1438.7,38.9024,-103.0188,20041002,111,9999,9999,0,700,17,9999,9999,0,700
GHCND:USC00059058,WILD9999HORSE999969999N9999CO9999US,1438.7,38.9024,-103.0188,20041003,211,9999,9999,0,700,22,9999,9999,0,700
GHCND:USC00059058,WILD9999HORSE999969999N9999CO9999US,1438.7,38.9024,-103.0188,20041004,250,9999,9999,0,700,78,9999,9999,0,700
GHCND:USC00059058,WILD9999HORSE999969999N9999CO9999US,1438.7,38.9024,-103.0188,20041005,189,9999,9999,0,700,44,9999,9999,0,700
GHCND:USC00059058,WILD9999HORSE999969999N9999CO9999US,1438.7,38.9024,-103.0188,20041006,194,9999,9999,0,700,106,9999,9999,0,700
GHCND:USC00059058,WILD9999HORSE999969999N9999CO9999US,1438.7,38.9024,-103.0188,20041007,211,9999,9999,0,700,44,9999,9999,0,700
GHCND:USC00059058,WILD9999HORSE999969999N9999CO9999US,1438.7,38.9024,-103.0188,20041008,261,9999,9999,0,700,50,9999,9999,0,700
GHCND:USC00059058,WILD9999HORSE999969999N9999CO9999US,1438.7,38.9024,-103.0188,20041009,206,9999,9999,0,700,28,9999,9999,0,700
GHCND:USC00059058,WILD9999HORSE999969999N9999CO9999US,1438.7,38.9024,-103.0188,20041010,228,9999,9999,0,700,44,9999,9999,0,700
GHCND:USC00059058,WILD9999HORSE999969999N9999CO9999US,1438.7,38.9024,-103.0188,20041011,200,9999,9999,0,700,78,9999,9999,0,700
GHCND:USC00059058,WILD9999HORSE999969999N9999CO9999US,1438.7,38.9024,-103.0188,20041012,128,9999,9999,0,700,78,9999,9999,0,700
GHCND:USC00059058,WILD9999HORSE999969999N9999CO9999US,1438.7,38.9024,-103.0188,20041013,206,9999,9999,0,700,67,9999,9999,0,700
GHCND:USC00059058,WILD9999HORSE999969999N9999CO9999US,1438.7,38.9024,-103.0188,20041014,78,9999,9999,0,700,-28,9999,9999,0,700
GHCND:USC00059058,WILD9999HORSE999969999N9999CO9999US,1438.7,38.9024,-103.0188,20041015,189,9999,9999,0,700,0,9999,9999,0,700
GHCND:USC00059058,WILD9999HORSE999969999N9999CO9999US,1438.7,38.9024,-103.0188,20041016,161,9999,9999,0,700,6,9999,9999,0,700
GHCND:USC00059058,WILD9999HORSE999969999N9999CO9999US,1438.7,38.9024,-103.0188,20041017,206,9999,9999,0,700,6,9999,9999,0,700
GHCND:USC00059058,WILD9999HORSE999969999N9999CO9999US,1438.7,38.9024,-103.0188,20041018,256,9999,9999,0,700,22,9999,9999,0,700
GHCND:USC00059058,WILD9999HORSE999969999N9999CO9999US,1438.7,38.9024,-103.0188,20041019,228,9999,9999,0,700,22,9999,9999,0,700
GHCND:USR0000CHUM,HUNTSMAN9999MESA9999COLORADO9999CO9999US,2865.1,38.3319,-107.0889,20040819,194,H,9999,U,9999,67,H,9999,U,9999
GHCND:USR0000CHUM,HUNTSMAN9999MESA9999COLORADO9999CO9999US,2865.1,38.3319,-107.0889,20040820,211,H,9999,U,9999,61,H,9999,U,9999
GHCND:USR0000CHUM,HUNTSMAN9999MESA9999COLORADO9999CO9999US,2865.1,38.3319,-107.0889,20040821,178,H,9999,U,9999,61,H,9999,U,9999
GHCND:USR0000CHUM,HUNTSMAN9999MESA9999COLORADO9999CO9999US,2865.1,38.3319,-107.0889,20040822,178,H,9999,U,9999,56,H,9999,U,9999
GHCND:USR0000CHUM,HUNTSMAN9999MESA9999COLORADO9999CO9999US,2865.1,38.3319,-107.0889,20040823,200,H,9999,U,9999,61,H,9999,U,9999
GHCND:USR0000CHUM,HUNTSMAN9999MESA9999COLORADO9999CO9999US,2865.1,38.3319,-107.0889,20040824,189,H,9999,U,9999,83,H,9999,U,9999
GHCND:USR0000CHUM,HUNTSMAN9999MESA9999COLORADO9999CO9999US,2865.1,38.3319,-107.0889,20040825,217,H,9999,U,9999,89,H,9999,U,9999
GHCND:USR0000CHUM,HUNTSMAN9999MESA9999COLORADO9999CO9999US,2865.1,38.3319,-107.0889,20040826,239,H,9999,U,9999,94,H,9999,U,9999
GHCND:USR0000CHUM,HUNTSMAN9999MESA9999COLORADO9999CO9999US,2865.1,38.3319,-107.0889,20040827,167,H,9999,U,9999,44,H,9999,U,9999
GHCND:USR0000CHUM,HUNTSMAN9999MESA9999COLORADO9999CO9999US,2865.1,38.3319,-107.0889,20040828,200,H,9999,U,9999,22,H,9999,U,9999
GHCND:USR0000CHUM,HUNTSMAN9999MESA9999COLORADO9999CO9999US,2865.1,38.3319,-107.0889,20040829,233,H,9999,U,9999,44,H,9999,U,9999
GHCND:USR0000CHUM,HUNTSMAN9999MESA9999COLORADO9999CO9999US,2865.1,38.3319,-107.0889,20040830,250,H,9999,U,9999,72,H,9999,U,9999
GHCND:USR0000CHUM,HUNTSMAN9999MESA9999COLORADO9999CO9999US,2865.1,38.3319,-107.0889,20040831,244,H,9999,U,9999,67,H,9999,U,9999
GHCND:USR0000CHUM,HUNTSMAN9999MESA9999COLORADO9999CO9999US,2865.1,38.3319,-107.0889,20040901,250,H,9999,U,9999,61,H,9999,U,9999
GHCND:USR0000CHUM,HUNTSMAN9999MESA9999COLORADO9999CO9999US,2865.1,38.3319,-107.0889,20040902,233,H,9999,U,9999,89,H,9999,U,9999
GHCND:USR0000CHUM,HUNTSMAN9999MESA9999COLORADO9999CO9999US,2865.1,38.3319,-107.0889,20040903,217,H,9999,U,9999,83,H,9999,U,9999
GHCND:USR0000CHUM,HUNTSMAN9999MESA9999COLORADO9999CO9999US,2865.1,38.3319,-107.0889,20040904,117,H,9999,U,9999,-6,H,9999,U,9999
GHCND:USR0000CHUM,HUNTSMAN9999MESA9999COLORADO9999CO9999US,2865.1,38.3319,-107.0889,20040905,139,H,9999,U,9999,0,H,9999,U,9999
GHCND:USR0000CHUM,HUNTSMAN9999MESA9999COLORADO9999CO9999US,2865.1,38.3319,-107.0889,20040906,200,H,9999,U,9999,22,H,9999,U,9999
GHCND:USR0000CHUM,HUNTSMAN9999MESA9999COLORADO9999CO9999US,2865.1,38.3319,-107.0889,20040907,217,H,9999,U,9999,44,H,9999,U,9999
GHCND:USR0000CHUM,HUNTSMAN9999MESA9999COLORADO9999CO9999US,2865.1,38.3319,-107.0889,20040908,233,H,9999,U,9999,56,H,9999,U,9999
GHCND:USR0000CHUM,HUNTSMAN9999MESA9999COLORADO9999CO9999US,2865.1,38.3319,-107.0889,20040909,233,H,9999,U,9999,67,H,9999,U,9999
GHCND:USR0000CHUM,HUNTSMAN9999MESA9999COLORADO9999CO9999US,2865.1,38.3319,-107.0889,20040910,156,H,9999,U,9999,72,H,9999,U,9999
GHCND:USR0000CHUM,HUNTSMAN9999MESA9999COLORADO9999CO9999US,2865.1,38.3319,-107.0889,20040911,244,H,9999,U,9999,50,H,9999,U,9999
GHCND:USR0000CHUM,HUNTSMAN9999MESA9999COLORADO9999CO9999US,2865.1,38.3319,-107.0889,20040912,206,H,9999,U,9999,72,H,9999,U,9999
GHCND:USR0000CHUM,HUNTSMAN9999MESA9999COLORADO9999CO9999US,2865.1,38.3319,-107.0889,20040913,222,H,9999,U,9999,83,H,9999,U,9999
GHCND:USR0000CHUM,HUNTSMAN9999MESA9999COLORADO9999CO9999US,2865.1,38.3319,-107.0889,20040914,206,H,9999,U,9999,56,H,9999,U,9999
GHCND:USR0000CHUM,HUNTSMAN9999MESA9999COLORADO9999CO9999US,2865.1,38.3319,-107.0889,20040915,194,H,9999,U,9999,11,H,9999,U,9999
GHCND:USR0000CHUM,HUNTSMAN9999MESA9999COLORADO9999CO9999US,2865.1,38.3319,-107.0889,20040916,222,H,9999,U,9999,33,H,9999,U,9999
GHCND:USR0000CHUM,HUNTSMAN9999MESA9999COLORADO9999CO9999US,2865.1,38.3319,-107.0889,20040917,233,H,9999,U,9999,61,H,9999,U,9999
GHCND:USR0000CHUM,HUNTSMAN9999MESA9999COLORADO9999CO9999US,2865.1,38.3319,-107.0889,20040918,189,H,9999,U,9999,67,H,9999,U,9999
GHCND:USR0000CHUM,HUNTSMAN9999MESA9999COLORADO9999CO9999US,2865.1,38.3319,-107.0889,20040919,144,H,9999,U,9999,72,H,9999,U,9999
GHCND:USR0000CHUM,HUNTSMAN9999MESA9999COLORADO9999CO9999US,2865.1,38.3319,-107.0889,20040920,167,H,9999,U,9999,22,H,9999,U,9999
GHCND:USR0000CHUM,HUNTSMAN9999MESA9999COLORADO9999CO9999US,2865.1,38.3319,-107.0889,20040921,72,H,9999,U,9999,-33,H,9999,U,9999
GHCND:USR0000CHUM,HUNTSMAN9999MESA9999COLORADO9999CO9999US,2865.1,38.3319,-107.0889,20040922,72,H,9999,U,9999,-39,H,9999,U,9999
GHCND:USR0000CHUM,HUNTSMAN9999MESA9999COLORADO9999CO9999US,2865.1,38.3319,-107.0889,20040923,144,H,9999,U,9999,-6,H,9999,U,9999
GHCND:USR0000CHUM,HUNTSMAN9999MESA9999COLORADO9999CO9999US,2865.1,38.3319,-107.0889,20040924,167,H,9999,U,9999,0,H,9999,U,9999
GHCND:USR0000CHUM,HUNTSMAN9999MESA9999COLORADO9999CO9999US,2865.1,38.3319,-107.0889,20040925,167,H,9999,U,9999,6,H,9999,U,9999
GHCND:USR0000CHUM,HUNTSMAN9999MESA9999COLORADO9999CO9999US,2865.1,38.3319,-107.0889,20040926,189,H,9999,U,9999,11,H,9999,U,9999
GHCND:USR0000CHUM,HUNTSMAN9999MESA9999COLORADO9999CO9999US,2865.1,38.3319,-107.0889,20040927,206,H,9999,U,9999,22,H,9999,U,9999
GHCND:USR0000CHUM,HUNTSMAN9999MESA9999COLORADO9999CO9999US,2865.1,38.3319,-107.0889,20040928,183,H,9999,U,9999,28,H,9999,U,9999
GHCND:USR0000CHUM,HUNTSMAN9999MESA9999COLORADO9999CO9999US,2865.1,38.3319,-107.0889,20040929,94,H,9999,U,9999,22,H,9999,U,9999
GHCND:USR0000CHUM,HUNTSMAN9999MESA9999COLORADO9999CO9999US,2865.1,38.3319,-107.0889,20040930,111,H,9999,U,9999,6,H,9999,U,9999
GHCND:USR0000CHUM,HUNTSMAN9999MESA9999COLORADO9999CO9999US,2865.1,38.3319,-107.0889,20041001,144,H,9999,U,9999,-11,H,9999,U,9999
GHCND:USR0000CHUM,HUNTSMAN9999MESA9999COLORADO9999CO9999US,2865.1,38.3319,-107.0889,20041002,139,H,9999,U,9999,-6,H,9999,U,9999
GHCND:USR0000CHUM,HUNTSMAN9999MESA9999COLORADO9999CO9999US,2865.1,38.3319,-107.0889,20041003,167,H,9999,U,9999,0,H,9999,U,9999
GHCND:USR0000CHUM,HUNTSMAN9999MESA9999COLORADO9999CO9999US,2865.1,38.3319,-107.0889,20041004,161,H,9999,U,9999,6,H,9999,U,9999
GHCND:USR0000CHUM,HUNTSMAN9999MESA9999COLORADO9999CO9999US,2865.1,38.3319,-107.0889,20041005,150,H,9999,U,9999,0,H,9999,U,9999
GHCND:USR0000CHUM,HUNTSMAN9999MESA9999COLORADO9999CO9999US,2865.1,38.3319,-107.0889,20041006,128,H,9999,U,9999,6,H,9999,U,9999
GHCND:USR0000CHUM,HUNTSMAN9999MESA9999COLORADO9999CO9999US,2865.1,38.3319,-107.0889,20041007,144,H,9999,U,9999,-11,H,9999,U,9999
GHCND:USR0000CHUM,HUNTSMAN9999MESA9999COLORADO9999CO9999US,2865.1,38.3319,-107.0889,20041008,183,H,9999,U,9999,6,H,9999,U,9999
GHCND:USR0000CHUM,HUNTSMAN9999MESA9999COLORADO9999CO9999US,2865.1,38.3319,-107.0889,20041009,189,H,9999,U,9999,6,H,9999,U,9999
GHCND:USR0000CHUM,HUNTSMAN9999MESA9999COLORADO9999CO9999US,2865.1,38.3319,-107.0889,20041010,172,H,9999,U,9999,17,H,9999,U,9999
GHCND:USR0000CHUM,HUNTSMAN9999MESA9999COLORADO9999CO9999US,2865.1,38.3319,-107.0889,20041011,139,H,9999,U,9999,11,H,9999,U,9999
GHCND:USR0000CHUM,HUNTSMAN9999MESA9999COLORADO9999CO9999US,2865.1,38.3319,-107.0889,20041012,144,H,9999,U,9999,11,H,9999,U,9999
GHCND:USR0000CHUM,HUNTSMAN9999MESA9999COLORADO9999CO9999US,2865.1,38.3319,-107.0889,20041013,100,H,9999,U,9999,-17,H,9999,U,9999
GHCND:USR0000CHUM,HUNTSMAN9999MESA9999COLORADO9999CO9999US,2865.1,38.3319,-107.0889,20041014,122,H,9999,U,9999,-33,H,9999,U,9999
GHCND:USR0000CHUM,HUNTSMAN9999MESA9999COLORADO9999CO9999US,2865.1,38.3319,-107.0889,20041015,150,H,9999,U,9999,17,H,9999,U,9999
GHCND:USR0000CHUM,HUNTSMAN9999MESA9999COLORADO9999CO9999US,2865.1,38.3319,-107.0889,20041016,167,H,9999,U,9999,39,H,9999,U,9999
GHCND:USR0000CHUM,HUNTSMAN9999MESA9999COLORADO9999CO9999US,2865.1,38.3319,-107.0889,20041017,122,H,9999,U,9999,6,H,9999,U,9999
GHCND:USR0000CHUM,HUNTSMAN9999MESA9999COLORADO9999CO9999US,2865.1,38.3319,-107.0889,20041018,100,H,9999,U,9999,-6,H,9999,U,9999
GHCND:USR0000CHUM,HUNTSMAN9999MESA9999COLORADO9999CO9999US,2865.1,38.3319,-107.0889,20041019,117,H,9999,U,9999,11,H,9999,U,9999
GHCND:USC00050454,BAILEY9999CO9999US,2356.1,39.4047,-105.4766,20040819,189,9999,9999,0,800,78,9999,9999,0,800
GHCND:USC00050454,BAILEY9999CO9999US,2356.1,39.4047,-105.4766,20040820,189,9999,9999,0,800,28,9999,9999,0,800
GHCND:USC00050454,BAILEY9999CO9999US,2356.1,39.4047,-105.4766,20040821,183,9999,9999,0,800,39,9999,9999,0,800
GHCND:USC00050454,BAILEY9999CO9999US,2356.1,39.4047,-105.4766,20040822,200,9999,9999,0,800,33,9999,9999,0,800
GHCND:USC00050454,BAILEY9999CO9999US,2356.1,39.4047,-105.4766,20040823,211,9999,9999,0,800,28,9999,9999,0,800
GHCND:USC00050454,BAILEY9999CO9999US,2356.1,39.4047,-105.4766,20040824,233,9999,9999,0,800,28,9999,9999,0,800
GHCND:USC00050454,BAILEY9999CO9999US,2356.1,39.4047,-105.4766,20040825,211,9999,9999,0,800,28,9999,9999,0,800
GHCND:USC00050454,BAILEY9999CO9999US,2356.1,39.4047,-105.4766,20040826,244,9999,9999,0,800,17,9999,9999,0,800
GHCND:USC00050454,BAILEY9999CO9999US,2356.1,39.4047,-105.4766,20040827,244,9999,9999,0,800,67,9999,9999,0,800
GHCND:USC00050454,BAILEY9999CO9999US,2356.1,39.4047,-105.4766,20040828,111,9999,9999,0,800,-6,9999,9999,0,800
GHCND:USC00050454,BAILEY9999CO9999US,2356.1,39.4047,-105.4766,20040829,194,9999,9999,0,800,-6,9999,9999,0,800
GHCND:USC00050454,BAILEY9999CO9999US,2356.1,39.4047,-105.4766,20040830,239,9999,9999,0,800,17,9999,9999,0,800
GHCND:USC00050454,BAILEY9999CO9999US,2356.1,39.4047,-105.4766,20040831,244,9999,9999,0,800,33,9999,9999,0,800
GHCND:USC00050454,BAILEY9999CO9999US,2356.1,39.4047,-105.4766,20040901,228,9999,9999,0,800,33,9999,9999,0,800
GHCND:USC00050454,BAILEY9999CO9999US,2356.1,39.4047,-105.4766,20040902,244,9999,9999,0,800,39,9999,9999,0,800
GHCND:USC00050454,BAILEY9999CO9999US,2356.1,39.4047,-105.4766,20040903,250,9999,9999,0,800,17,9999,9999,0,800
GHCND:USC00050454,BAILEY9999CO9999US,2356.1,39.4047,-105.4766,20040904,244,9999,9999,0,800,44,9999,9999,0,800
GHCND:USC00050454,BAILEY9999CO9999US,2356.1,39.4047,-105.4766,20040905,183,9999,9999,0,800,28,9999,9999,0,800
GHCND:USC00050454,BAILEY9999CO9999US,2356.1,39.4047,-105.4766,20040906,150,9999,9999,0,800,-22,9999,9999,0,800
GHCND:USC00050454,BAILEY9999CO9999US,2356.1,39.4047,-105.4766,20040907,217,9999,9999,0,800,11,9999,9999,0,800
GHCND:USC00050454,BAILEY9999CO9999US,2356.1,39.4047,-105.4766,20040908,244,9999,9999,0,800,22,9999,9999,0,800
GHCND:USC00050454,BAILEY9999CO9999US,2356.1,39.4047,-105.4766,20040909,250,9999,9999,0,800,22,9999,9999,0,800
GHCND:USC00050454,BAILEY9999CO9999US,2356.1,39.4047,-105.4766,20040910,250,9999,9999,0,800,39,9999,9999,0,800
GHCND:USC00050454,BAILEY9999CO9999US,2356.1,39.4047,-105.4766,20040911,222,9999,9999,0,800,17,9999,9999,0,800
GHCND:USC00050454,BAILEY9999CO9999US,2356.1,39.4047,-105.4766,20040912,267,9999,9999,0,800,33,9999,9999,0,800
GHCND:USC00050454,BAILEY9999CO9999US,2356.1,39.4047,-105.4766,20040913,250,9999,9999,0,800,39,9999,9999,0,800
GHCND:USC00050454,BAILEY9999CO9999US,2356.1,39.4047,-105.4766,20040914,261,9999,9999,0,800,28,9999,9999,0,800
GHCND:USC00050454,BAILEY9999CO9999US,2356.1,39.4047,-105.4766,20040915,244,9999,9999,0,800,-17,9999,9999,0,800
GHCND:USC00050454,BAILEY9999CO9999US,2356.1,39.4047,-105.4766,20040916,228,9999,9999,0,800,-22,9999,9999,0,800
GHCND:USC00050454,BAILEY9999CO9999US,2356.1,39.4047,-105.4766,20040917,244,9999,9999,0,800,0,9999,9999,0,800
GHCND:USC00050454,BAILEY9999CO9999US,2356.1,39.4047,-105.4766,20040918,267,9999,9999,0,800,6,9999,9999,0,800
GHCND:USC00050454,BAILEY9999CO9999US,2356.1,39.4047,-105.4766,20040919,256,9999,9999,0,800,44,9999,9999,0,800
GHCND:USC00050454,BAILEY9999CO9999US,2356.1,39.4047,-105.4766,20040920,222,9999,9999,0,800,111,9999,9999,0,800
GHCND:USC00050454,BAILEY9999CO9999US,2356.1,39.4047,-105.4766,20040921,233,9999,9999,0,800,22,9999,9999,0,800
GHCND:USC00050454,BAILEY9999CO9999US,2356.1,39.4047,-105.4766,20040922,33,9999,9999,0,800,-6,9999,9999,0,800
GHCND:USC00050454,BAILEY9999CO9999US,2356.1,39.4047,-105.4766,20040923,94,9999,9999,0,800,-28,9999,9999,0,800
GHCND:USC00050454,BAILEY9999CO9999US,2356.1,39.4047,-105.4766,20040924,139,9999,9999,0,800,-22,9999,9999,0,800
GHCND:USC00050454,BAILEY9999CO9999US,2356.1,39.4047,-105.4766,20040925,167,9999,9999,0,800,-11,9999,9999,0,800
GHCND:USC00050454,BAILEY9999CO9999US,2356.1,39.4047,-105.4766,20040926,183,9999,9999,0,800,6,9999,9999,0,800
GHCND:USC00050454,BAILEY9999CO9999US,2356.1,39.4047,-105.4766,20040927,189,9999,9999,0,800,0,9999,9999,0,800
GHCND:USC00050454,BAILEY9999CO9999US,2356.1,39.4047,-105.4766,20040928,172,9999,9999,0,800,11,9999,9999,0,800
GHCND:USC00050454,BAILEY9999CO9999US,2356.1,39.4047,-105.4766,20040929,161,9999,9999,0,800,17,9999,9999,0,800
GHCND:USC00050454,BAILEY9999CO9999US,2356.1,39.4047,-105.4766,20040930,183,9999,9999,0,800,22,9999,9999,0,800
GHCND:USC00050454,BAILEY9999CO9999US,2356.1,39.4047,-105.4766,20041001,150,9999,9999,0,800,33,9999,9999,0,800
GHCND:USC00050454,BAILEY9999CO9999US,2356.1,39.4047,-105.4766,20041002,56,9999,I,0,800,-22,9999,9999,0,800
GHCND:USC00050454,BAILEY9999CO9999US,2356.1,39.4047,-105.4766,20041003,167,9999,9999,0,800,-28,9999,9999,0,800
GHCND:USC00050454,BAILEY9999CO9999US,2356.1,39.4047,-105.4766,20041004,161,9999,9999,0,800,-28,9999,9999,0,800
GHCND:USC00050454,BAILEY9999CO9999US,2356.1,39.4047,-105.4766,20041005,167,9999,9999,0,800,-6,9999,9999,0,800
GHCND:USC00050454,BAILEY9999CO9999US,2356.1,39.4047,-105.4766,20041006,156,9999,9999,0,800,22,9999,9999,0,800
GHCND:USC00050454,BAILEY9999CO9999US,2356.1,39.4047,-105.4766,20041007,106,9999,9999,0,800,-17,9999,9999,0,800
GHCND:USC00050454,BAILEY9999CO9999US,2356.1,39.4047,-105.4766,20041008,156,9999,9999,0,800,-33,9999,9999,0,800
GHCND:USC00050454,BAILEY9999CO9999US,2356.1,39.4047,-105.4766,20041009,167,9999,9999,0,800,-39,9999,9999,0,800
GHCND:USC00050454,BAILEY9999CO9999US,2356.1,39.4047,-105.4766,20041010,183,9999,9999,0,800,-28,9999,9999,0,800
GHCND:USC00050454,BAILEY9999CO9999US,2356.1,39.4047,-105.4766,20041011,172,9999,9999,0,800,-22,9999,9999,0,800
GHCND:USC00050454,BAILEY9999CO9999US,2356.1,39.4047,-105.4766,20041012,128,9999,9999,0,800,-22,9999,9999,0,800
GHCND:USC00050454,BAILEY9999CO9999US,2356.1,39.4047,-105.4766,20041013,156,9999,9999,0,800,-22,9999,9999,0,800
GHCND:USC00050454,BAILEY9999CO9999US,2356.1,39.4047,-105.4766,20041014,56,9999,9999,0,800,-28,9999,9999,0,800
GHCND:USC00050454,BAILEY9999CO9999US,2356.1,39.4047,-105.4766,20041015,156,9999,9999,0,800,50,9999,9999,0,800
GHCND:USC00050454,BAILEY9999CO9999US,2356.1,39.4047,-105.4766,20041016,156,9999,9999,0,800,-22,9999,9999,0,800
GHCND:USC00050454,BAILEY9999CO9999US,2356.1,39.4047,-105.4766,20041017,194,9999,9999,0,800,39,9999,9999,0,800
GHCND:USC00050454,BAILEY9999CO9999US,2356.1,39.4047,-105.4766,20041018,183,9999,9999,0,800,-39,9999,9999,0,800
GHCND:USC00050454,BAILEY9999CO9999US,2356.1,39.4047,-105.4766,20041019,144,9999,9999,0,800,-39,9999,9999,0,800
GHCND:USC00051071,BUENA9999VISTA999929999S9999CO9999US,2421.9,38.82472,-106.1275,20040819,228,9999,9999,0,800,89,9999,9999,0,800
GHCND:USC00051071,BUENA9999VISTA999929999S9999CO9999US,2421.9,38.82472,-106.1275,20040820,178,9999,9999,0,800,50,9999,9999,0,800
GHCND:USC00051071,BUENA9999VISTA999929999S9999CO9999US,2421.9,38.82472,-106.1275,20040821,244,9999,9999,0,800,67,9999,9999,0,800
GHCND:USC00051071,BUENA9999VISTA999929999S9999CO9999US,2421.9,38.82472,-106.1275,20040822,217,9999,9999,0,800,61,9999,9999,0,800
GHCND:USC00051071,BUENA9999VISTA999929999S9999CO9999US,2421.9,38.82472,-106.1275,20040823,228,9999,9999,0,800,61,9999,9999,0,800
GHCND:USC00051071,BUENA9999VISTA999929999S9999CO9999US,2421.9,38.82472,-106.1275,20040824,239,9999,9999,0,800,61,9999,9999,0,800
GHCND:USC00051071,BUENA9999VISTA999929999S9999CO9999US,2421.9,38.82472,-106.1275,20040825,244,9999,9999,0,800,94,9999,I,0,800
GHCND:USC00051071,BUENA9999VISTA999929999S9999CO9999US,2421.9,38.82472,-106.1275,20040826,244,9999,9999,0,800,89,9999,9999,0,800
GHCND:USC00051071,BUENA9999VISTA999929999S9999CO9999US,2421.9,38.82472,-106.1275,20040827,272,9999,9999,0,800,100,9999,9999,0,800
GHCND:USC00051071,BUENA9999VISTA999929999S9999CO9999US,2421.9,38.82472,-106.1275,20040828,183,9999,9999,0,800,22,9999,9999,0,800
GHCND:USC00051071,BUENA9999VISTA999929999S9999CO9999US,2421.9,38.82472,-106.1275,20040829,233,9999,9999,0,800,17,9999,9999,0,800
GHCND:USC00051071,BUENA9999VISTA999929999S9999CO9999US,2421.9,38.82472,-106.1275,20040830,261,9999,9999,0,800,61,9999,9999,0,800
GHCND:USC00051071,BUENA9999VISTA999929999S9999CO9999US,2421.9,38.82472,-106.1275,20040831,244,9999,9999,0,800,61,9999,9999,0,800
GHCND:USC00051071,BUENA9999VISTA999929999S9999CO9999US,2421.9,38.82472,-106.1275,20040901,261,9999,9999,0,800,39,9999,9999,0,800
GHCND:USC00051071,BUENA9999VISTA999929999S9999CO9999US,2421.9,38.82472,-106.1275,20040902,278,9999,9999,0,800,50,9999,9999,0,800
